source,city,price_raw,area_raw,location_raw,detail_url,list_id,category_name,crawl_page,crawl_ts,Gia,GiaText,dienTich,chieuNgang,chieuDai,Phongngu,PhongTam,SoTang,Loai,GiayTo,TinhTrangNoiThat,Phuong,Quan,DiaChi
chotot,Ha Noi,"3,599 tỷ",16.0,"Phường Kim Mã, Ha Noi",https://cdn.chotot.com/PjuQ3qAA_qG9QI9pzfU7z_6UuXK4D-T2dokZOF2geyU/preset:listing/plain/cb4f7c64537e4d640fbab55dc3df0ab8-2982346923704618883.webp,132131713,Nhà ở,1,2026-05-01 18:14:13.230619+07:00,3599000000.0,"3,599 tỷ",16.0,3.0,5.0,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Kim Mã,Quận Ba Đình,"18, Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,6 tỷ,45.0,"Xã An Khánh, Ha Noi",https://cdn.chotot.com/AqJDBv59LTMTtZYh3X9IFz3nqYeIp5oNdMShm1JldfI/preset:listing/plain/70c72f5b4f4ba3ae918b58230ff91df5-2966854402815842469.webp,130276955,Nhà ở,1,2026-05-01 18:14:13.230619+07:00,6000000000.0,6 tỷ,45.0,,,4.0,3.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Xã An Khánh,Huyện Hoài Đức,"Phố Nam Ngãi Cầu, Xã An Khánh, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,"5,115 tỷ",36.0,"Xã Di Trạch, Ha Noi",https://cdn.chotot.com/NrB2fkqxJ8Y57JoVloaZqCIDW1hwqul5Fi0TFLfS4w4/preset:listing/plain/84a750385c10a6dbb8cd2af9ba726349-2982177849389168256.webp,132116164,Nhà ở,1,2026-05-01 18:14:13.230619+07:00,5115510000.0,"5,115 tỷ",36.0,4.0,9.0,4.0,,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,,Xã Di Trạch,Huyện Hoài Đức,"Di Trạch, Xã Di Trạch, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,6 tỷ,60.0,"Xã An Khánh, Ha Noi",https://cdn.chotot.com/mS-T-6SWM408aEU1URqSvrRMxeH73dJ6jg5gf_wnmV8/preset:listing/plain/19d5ad8a3c89767baa3ce81612f8db99-2973766690250696478.webp,130965080,Nhà ở,1,2026-05-01 18:14:13.230619+07:00,6000000000.0,6 tỷ,60.0,,,3.0,3.0,3.0,"Nhà ngõ, hẻm",,,Xã An Khánh,Huyện Hoài Đức,"Ngõ 4 Chợ An Thọ, Xã An Khánh, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,"9,1 tỷ",42.0,"Phường Thượng Thanh, Ha Noi",https://cdn.chotot.com/j-qz9yX1TOvhbE-2glVAE753_GPS66XyS7TkxLVXpeI/preset:listing/plain/155cd8c8eb954a3d29e2048263554050-2973791790143055646.webp,130970939,Nhà ở,1,2026-05-01 18:14:13.230619+07:00,9100000000.0,"9,1 tỷ",42.0,3.7999,11.0,5.0,3.0,,"Nhà ngõ, hẻm",,,Phường Thượng Thanh,Quận Long Biên,"Số 7 nghách 121 ngõ 52 gia quất, Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"8,3 tỷ",33.0,"Phường Thạch Bàn, Ha Noi",https://cdn.chotot.com/r6DQwcUaiYW-hkLYT2IM5aF7nYPHeoRf9Dk8GuIRyBY/preset:listing/plain/0ed424c107d70abdb19914d327f49d5f-2977241044220782474.webp,131451686,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,8300000000.0,"8,3 tỷ",33.0,33.0,10.0,5.0,3.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Thạch Bàn,Quận Long Biên,"Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"9,5 tỷ",62.0,"Xã Mai Đình, Ha Noi",https://cdn.chotot.com/xzXK38g0cUo44RTwvHqAIHbMym0S2K1gtjOzvclSNAo/preset:listing/plain/5f00461965f645208c6b9e1318ac8da2-2982321154649966072.webp,132130009,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,9500000000.0,"9,5 tỷ",62.0,,,4.0,2.0,,"Nhà mặt phố, mặt tiền",,,Xã Mai Đình,Huyện Sóc Sơn,"Đường Quốc lộ 2, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội"
chotot,Ha Noi,"4,55 tỷ",24.0,"Phường Trung Phụng, Ha Noi",https://cdn.chotot.com/SJWzL0dS6VtPbBtPWOwfEIN1k8X0ocrzAwpTD3A_l5Y/preset:listing/plain/85d7e29f46a69c7065294ea2699c96ba-2974860263421941851.webp,131116860,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,4550000000.0,"4,55 tỷ",24.0,4.5998,4.8,2.0,2.0,3.0,"Nhà ngõ, hẻm",,,Phường Trung Phụng,Quận Đống Đa,"Ngõ Chợ Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,18 tỷ,60.0,"Phường Kiến Hưng, Ha Noi",https://cdn.chotot.com/Hyt5Ik1UdPLn5968oJZ8blkW2AqfxDghaqmHxLCK6hQ/preset:listing/plain/dd1332bc61d32e831e35f0dfac016b4a-2978868488091065887.webp,131096369,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,18000000000.0,18 tỷ,60.0,5.0,12.0,6.0,4.0,5.0,Nhà phố liền kề,Đã có sổ,Nội thất đầy đủ,Phường Kiến Hưng,Quận Hà Đông,"Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,26 tỷ,85.0,"Phường Đông Ngạc, Ha Noi",https://cdn.chotot.com/JTZLcUWPm8LY21rN-37QL9jbnlj2Ug2BdHn6j0ugPWQ/preset:listing/plain/3d977facec0491be3827aac76d00f5c2-2977904905138809146.webp,131546715,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,26000000000.0,26 tỷ,85.0,,,11.0,7.0,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Đông Ngạc,Quận Bắc Từ Liêm,"Đường Thụy Phương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"8,8 tỷ",33.0,"Phường Phú Thượng, Ha Noi",https://cdn.chotot.com/EAl2q8tbxO1DEL0QddrOYeMQdTtw6Ts0PpfStiKoJpo/preset:listing/plain/a5811c7e60144b09d0ba402d771eb711-2977458904766462834.webp,131487116,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,8800000000.0,"8,8 tỷ",33.0,,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Phú Thượng,Quận Tây Hồ,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,"10,5 tỷ",41.0,"Phường Đông Ngạc, Ha Noi",https://cdn.chotot.com/F6oB9z0Ev4Hal-y5LQ1CLlVHTrPT48o7qNflQUj5Ob8/preset:listing/plain/48dfeb78e942052d505c6a42f8a3b49f-2977175927297007302.webp,131448473,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,10500000000.0,"10,5 tỷ",41.0,,,4.0,,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Đông Ngạc,Quận Bắc Từ Liêm,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"10,3 tỷ",45.0,"Phường Phú Thượng, Ha Noi",https://cdn.chotot.com/C3urrRNNmK5bRAshfk-tOD7ngnWXfhwY4hV7oAO-zNo/preset:listing/plain/b2a916e2505e84ca2f8eec5db566b94f-2976582847982720722.webp,131361048,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,10300000000.0,"10,3 tỷ",45.0,,,3.0,5.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Phú Thượng,Quận Tây Hồ,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,22 tỷ,66.0,"Phường Xuân Đỉnh, Ha Noi",https://cdn.chotot.com/qVLswdH7YMEDpyd-Q80pfbVhqGR1xlrVqy4DS5oXFa0/preset:listing/plain/c7197ccce2ed4e2fd66a84635cf62b9e-2963246966888607292.webp,129805795,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,22000000000.0,22 tỷ,66.0,,,6.0,5.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"17,9 tỷ",60.0,"Phường Phú Thượng, Ha Noi",https://cdn.chotot.com/aOTlp4XppayXpHPrqCji1X_cVw5ywdmJsGjsAr7Xnh0/preset:listing/plain/1c5b28ef782bc03a15599267045a75fe-2975355135670270948.webp,131182628,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,17900000000.0,"17,9 tỷ",60.0,,,11.0,7.0,7.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Phú Thượng,Quận Tây Hồ,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,"14,5 tỷ",50.0,"Phường Khương Mai, Ha Noi",https://cdn.chotot.com/-_cg9dwzicf6AG7yAbfAegbEbz9_yWzsu9IwGiouk3c/preset:listing/plain/9bc627829d76efbcc529983561408a05-2982325578008770176.webp,132129320,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,14500000000.0,"14,5 tỷ",50.0,4.0,12.0,5.0,4.0,5.0,Nhà phố liền kề,Đã có sổ,Nội thất đầy đủ,Phường Khương Mai,Quận Thanh Xuân,"Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,22 tỷ,73.0,"Phường Mai Dịch, Ha Noi",https://cdn.chotot.com/_UIFdaCwlGzxa9nmxwMXuZPQqkgmHOGDEF0CDPAW4ls/preset:listing/plain/ab79dd016156df079b5ac7d6bb200377-2979289826524061838.webp,131737532,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,22000000000.0,22 tỷ,73.0,5.0,16.0,8.0,6.0,6.0,Nhà phố liền kề,Đã có sổ,Nội thất cao cấp,Phường Mai Dịch,Quận Cầu Giấy,"Phố Trần Vỹ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"2,1 tỷ",24.0,"Phường Hoàng Liệt, Ha Noi",https://cdn.chotot.com/2TXpLX3a7QwipmcpyL2GRld5hB3Tql9ExLSTy5iv0TA/preset:listing/plain/2e6c7376fda807db0dfa339262eed842-2981964068781937581.webp,132096673,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,2100000000.0,"2,1 tỷ",24.0,2.5,9.0,1.0,1.0,2.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nội thất đầy đủ,Phường Hoàng Liệt,Quận Hoàng Mai,"Đường Giáp Nhị, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"7,1 tỷ",26.0,"Phường Bạch Mai, Ha Noi",https://cdn.chotot.com/e_G3PusrXGM510dNMLN03IByJmNgQsyz4RCNqXfn-oM/preset:listing/plain/a90cc2805d97b0e2815e8abf2bdf4d2a-2977979901005867221.webp,131552937,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,7100000000.0,"7,1 tỷ",26.0,,,4.0,,,"Nhà ngõ, hẻm",,,Phường Bạch Mai,Quận Hai Bà Trưng,"Phố Võ Thị Sáu, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"13,2 tỷ",44.0,"Phường Thịnh Liệt, Ha Noi",https://cdn.chotot.com/CfR6xRvNedgnyLNnc1i7ygw5lpDLjirqLASz5kvbepo/preset:listing/plain/ce4d65041aa3dea00a9ff413a901a98e-2973629552216305891.webp,130947926,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,13200000000.0,"13,2 tỷ",44.0,3.5999,12.1997,4.0,5.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Thịnh Liệt,Quận Hoàng Mai,"Giáp Bát, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"28,581 tỷ",60.0,"Phường Yên Hoà, Ha Noi",https://cdn.chotot.com/AECpM4HcpWnETyTxBP3-xir-R3jHyRHmb6BgDtRL7ik/preset:listing/plain/f8e8e9a8ef2d0bd2f486e0e21d9f5e87-2978182584056472564.webp,131586867,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,28581900000.0,"28,581 tỷ",60.0,5.0,11.0,6.0,6.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Yên Hoà,Quận Cầu Giấy,"Hoàng Ngân, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"9,1 tỷ",40.0,"Xã Tân Triều, Ha Noi",https://cdn.chotot.com/UVM7aKVPDoXqrVWiTrbp9nOQTTJ29aqqaiSnQ-eu6i8/preset:listing/plain/ffac394bee647fa12934e6c0dc0bc597-2977978461026722301.webp,131552530,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,9100000000.0,"9,1 tỷ",40.0,,,4.0,,,"Nhà mặt phố, mặt tiền",,,Xã Tân Triều,Huyện Thanh Trì,"Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"12,5 tỷ",120.0,"Xã Phù Đổng, Ha Noi",https://cdn.chotot.com/ZXqKAU1EK6jVuDWkyQ-AH9lmJex50VV8oLSIeVMh5mQ/preset:listing/plain/48e0de2845d0fd35b7a0096105997d98-2982326888071335811.webp,132128731,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,12500000000.0,"12,5 tỷ",120.0,8.0,14.6998,4.0,3.0,3.0,Nhà biệt thự,Đã có sổ,Nội thất đầy đủ,Xã Phù Đổng,Huyện Gia Lâm,"Ngõ 296, Phan Đăng Lưu, Xã Phù Đổng, Huyện Gia Lâm, Hà Nội"
chotot,Ha Noi,"5,7 tỷ",90.0,"Phường Gia Thụy, Ha Noi",https://cdn.chotot.com/v5DXO12rOILsQgJouquFxWNSQwipC38pRRI9gwVgdD0/preset:listing/plain/b8d086caeef2821391b9639f188906d9-2980358033954028557.webp,131889253,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,5700000000.0,"5,7 tỷ",90.0,,,4.0,,3.0,"Nhà ngõ, hẻm",Giấy tờ viết tay,,Phường Gia Thụy,Quận Long Biên,"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"6,8 tỷ",24.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/frDmEm2Kjrk2TX5YTxyPvGOWGyA8-mTHMlEFaxDZZ4U/preset:listing/plain/da60fdb7560e9e8eecc45e1c5254e351-2982325550901085395.webp,132128665,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,6800000000.0,"6,8 tỷ",24.0,4.8,,3.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"13,8 tỷ",50.0,"Phường Thạch Bàn, Ha Noi",https://cdn.chotot.com/SvOQTRp_dkvqDTvgbLSveFjEmKIJkMcYAl08-YR2fzE/preset:listing/plain/9ac60e3d7980e5b294dda538bafeaefa-2977977654796649346.webp,131552307,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,13800000000.0,"13,8 tỷ",50.0,,,4.0,6.0,,"Nhà ngõ, hẻm",,Nội thất đầy đủ,Phường Thạch Bàn,Quận Long Biên,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"27,989 tỷ",65.0,"Phường Yên Hoà, Ha Noi",https://cdn.chotot.com/kavrN2GLiEJwqIa-ofBE_cMxm6AA5eAy3DbSuKIILKM/preset:listing/plain/55b5be4d30fea5662ff01456abc654c1-2981159768735352095.webp,131582811,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,27989999999.0,"27,989 tỷ",65.0,,,6.0,6.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Yên Hoà,Quận Cầu Giấy,"Hoàng ngân, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"18,5 tỷ",65.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/eMiVTG4x-dgn-zjn9ZI9XyK0kigGSiVLB86WjX-nKrY/preset:listing/plain/2d78b13dd8a701cc6bc367e777c5f23b-2982028463432326379.webp,132099535,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,18500000000.0,"18,5 tỷ",65.0,4.0,17.0,11.0,,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,9 tỷ,56.0,"Phường Bồ Đề, Ha Noi",https://cdn.chotot.com/68OSRK1vnxfsgo6RKPfi382pRZipoh1laDsJzx03V60/preset:listing/plain/6450b87d3ac37186dbe302f7006a8a8e-2981430718177056258.webp,132029185,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,9000000000.0,9 tỷ,56.0,,,5.0,,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất đầy đủ,Phường Bồ Đề,Quận Long Biên,"Ngô gia Tự, Phường Bồ Đề, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"6,4 tỷ",50.0,"Xã Vĩnh Quỳnh, Ha Noi",https://cdn.chotot.com/h1IBNfu_QodThQ6o7zBC-eYleDkLtUoCpvUA5TmygAo/preset:listing/plain/3ae6962e555d9266098576111263ce34-2982324888926893696.webp,132128447,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,6400000000.0,"6,4 tỷ",50.0,4.0,,5.0,,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,,Xã Vĩnh Quỳnh,Huyện Thanh Trì,"quỳnh đô, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"4,2 tỷ",58.0,"Phường Thổ Quan, Ha Noi",https://cdn.chotot.com/rUUgGyqvD764Bm1Vtup9wL0M5ApI3WYuI2HJdaKusxA/preset:listing/plain/1634de962a11c40985e51e6942662e7b-2977975751578341443.webp,131551677,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,4200000000.0,"4,2 tỷ",58.0,4.0,14.5,2.0,,1.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Thổ Quan,Quận Đống Đa,"ĐƯỜNG THỔ QUAN, Phường Thổ Quan, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"24,5 tỷ",61.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/ByWt5AYMdp2Auzq-m4xTJBMxbUymaHMecni_cKuQdUE/preset:listing/plain/84f56282715ebf4815cdcbc629173a1a-2982323717725141943.webp,132128209,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,24500000005.0,"24,5 tỷ",61.0,4.0,15.25,3.0,4.0,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Nguyễn Đức Cảnh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"3,5 tỷ",40.0,"Phường Bồ Đề, Ha Noi",https://cdn.chotot.com/A-m-NqfnCZY18Wo5-hULFAu4YyGbVf9nuVc7ZLKoy10/preset:listing/plain/fce7080b9bf747de45974521f4b3564b-2981806846407924971.webp,132076839,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,3500000000.0,"3,5 tỷ",40.0,,,2.0,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,Phường Bồ Đề,Quận Long Biên,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"14,86 tỷ",70.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/fHAk3kmJZbBeh6sXKTE-XD7lwMmbv9Z9qTBnJoeiCtw/preset:listing/plain/19ddd6e23e884739bd033beec2ec60ee-2973222325841030871.webp,130900831,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,14860000000.0,"14,86 tỷ",70.0,,,8.0,7.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Phố Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"9,9 tỷ",45.0,"Phường Bạch Mai, Ha Noi",https://cdn.chotot.com/YD_KrG4_RVAWJTQTRJw9p_BY0QePtccXtCKJjYzQ55c/preset:listing/plain/062ec260ade5c3b16da9f9e663b1f696-2973217763340085760.webp,130899520,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,9900000000.0,"9,9 tỷ",45.0,,,3.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Bạch Mai,Quận Hai Bà Trưng,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,10 tỷ,35.0,"Phường Bồ Đề, Ha Noi",https://cdn.chotot.com/Do4C3cNjZCihM1zcqysueFRZ5IM3O7iwpBTvzCvpy8o/preset:listing/plain/c3be2b45d50330ec308d12e105ea49ff-2982319868801463936.webp,132128136,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,10000000000.0,10 tỷ,35.0,3.0999,12.0,3.0,4.0,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất cao cấp,Phường Bồ Đề,Quận Long Biên,"Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"11,5 tỷ",50.0,"Phường Lĩnh Nam, Ha Noi",https://cdn.chotot.com/JBEH2mQNMt1SyDHmLqQG9weoew1Sb-7hZl79tfreM0g/preset:listing/plain/43ca65591c4008e0a871b0cf2b14bf62-2981317555654530562.webp,132015838,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,11500000000.0,"11,5 tỷ",50.0,,,8.0,7.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Lĩnh Nam,Quận Hoàng Mai,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"9,3 tỷ",49.0,"Phường Ô Chợ Dừa, Ha Noi",https://cdn.chotot.com/GnCkW8uoztV8BufvTpfyWIVL7GNDBgXWjY8r45EkRhk/preset:listing/plain/0837fbfb6d598a37c5453b6b0a3046e2-2968253894327941298.webp,130454834,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,9300000000.0,"9,3 tỷ",49.0,,,6.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Ô Chợ Dừa,Quận Đống Đa,"Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,11 tỷ,50.0,"Phường Thạch Bàn, Ha Noi",https://cdn.chotot.com/mXOV184KvF_jxKUftAz-wEAcUXwhqNCAeB8CRPGz8Uk/preset:listing/plain/11af97cbda090b0231abdb8c1fe83262-2964676342913612865.webp,129996147,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,11000000000.0,11 tỷ,50.0,10.0,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Thạch Bàn,Quận Long Biên,"Cổ linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
chotot,Ha Noi,150 tỷ,150.0,"Phường Xuân La, Ha Noi",https://cdn.chotot.com/r7iR_uPbEEegUWXym-ACPW0kUJhuTm4wwAu6dBA2joI/preset:listing/plain/94ae856a471ce32d134015a6a2168f04-2981449477176530434.webp,132031058,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,150000000000.0,150 tỷ,150.0,7.5,20.0,4.0,,4.0,"Nhà mặt phố, mặt tiền",,,Phường Xuân La,Quận Tây Hồ,"Lộc Hà, Phường Xuân La, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,"6,3 tỷ",40.0999,"Xã Đặng Xá, Ha Noi",https://cdn.chotot.com/-NRSsw5IpPnnzd1wImAHJ6p5gcWFmov85X4QozRbELs/preset:listing/plain/c1ecfa17419f350926351d69c3ca7895-2982318259074117560.webp,132127416,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,6300000000.0,"6,3 tỷ",40.0999,4.1999,,4.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,,Xã Đặng Xá,Huyện Gia Lâm,"Đặng Xá, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội"
chotot,Ha Noi,"1,68 tỷ",16.0,"Phường Lĩnh Nam, Ha Noi",https://cdn.chotot.com/Nmr7lGncGpjaNGbSDEh8wt4iuOiJdIdlJ9UgOd3FqyI/preset:listing/plain/0a24153ef76b3b6072ca4ac436e64da2-2982318398964840064.webp,132127359,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,1680000000.0,"1,68 tỷ",16.0,3.0,5.3,2.0,2.0,4.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nội thất cao cấp,Phường Lĩnh Nam,Quận Hoàng Mai,"Vĩnh Hưng, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"3,15 tỷ",16.0,"Phường Bạch Mai, Ha Noi",https://cdn.chotot.com/HF4zmiIUKeqhkxDSYsXBCFcqPMLLPMoSCp2d_B5NwD4/preset:listing/plain/fc0abf151eeed32901a562bf3f17d899-2982317698351861635.webp,132127259,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,3150000000.0,"3,15 tỷ",16.0,3.0,5.3,2.0,2.0,4.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nội thất cao cấp,Phường Bạch Mai,Quận Hai Bà Trưng,"Bùi Ngọc Dương, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,12 tỷ,70.0,"Phường Việt Hưng, Ha Noi",https://cdn.chotot.com/XxvDbHhJbQsP5g5EAsYPv5a_YJfkDracN85v414t8v4/preset:listing/plain/0c7e828fa4f9b59e1dd9a9d422e0b478-2982317430752786231.webp,132127194,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,12000000000.0,12 tỷ,70.0,,,4.0,,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Việt Hưng,Quận Long Biên,"Phố Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"8,8 tỷ",50.0,"Phường Tương Mai, Ha Noi",https://cdn.chotot.com/Y1_7tz6br7d6HGPzVVnvjEFiu5bZdV0MRTQw9oy-FO0/preset:listing/plain/dd7e6286b5f5f61df49260c90e728d08-2977968384487513798.webp,131549819,Nhà ở,2,2026-05-01 18:14:14.448518+07:00,8800000000.0,"8,8 tỷ",50.0,4.0,,5.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Tương Mai,Quận Hoàng Mai,"Ngõ 22 Phố Lương Khánh Thiện, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
